,label,text
4635,1,John drove the car.
3274,1,The temperature soared.
5067,0,I owe that the jury acquitted me to you.
1014,1,Two students speak each language.
20,0,The professor talked us.
1069,0,Old pictures of themselves convinced the children to pretend to be adults.
5639,1,The man loved peanut butter cookies.
262,1,"John is more embarrassed, the more pictures of himself that appear in the news."
124,1,"When it rains harder, how much faster a flow appears in the river?"
7876,1,I was eating not a peach but an apple
5703,1,The drooling dog kissed the big boy.
2702,1,Amanda drove the package.
4366,1,We expect them to examine themselves.
5909,1,Shannon sent Dan an email.
7826,1,I might be leaving soon.
3242,1,Tony broke her arm.
1085,0,What did Bill buy potatoes and?
4066,1,John loves Bill.
7166,1,This girl in the red coat will eat her breakfast and will put a picture of Bill on your desk before tomorrow.
6217,1,The trail we walked today was built by slave labor.
5372,0,Susan doesn't eat enough her vegetables.
1159,0,He tries to put on everyone who he doesn't like.
1800,1,The socks are ready for you to go about beginning to put them on.
4938,1,I met the lady from France who grows peaches.
6434,0,Mary talked to any angry student.
1461,0,A proof that the claim had been made was given that John had lied.
418,0,John wonders where him to go.
2948,0,The house constructed.
8437,1,Mary ran.
2389,1,Angela characterized Shelly as a lifesaver.
3717,1,That Louise had abandoned the project surprised everyone.
7720,1,I never liked his analysis.
3590,1,The umpire fell off the deck.
5845,1,For him to eat asparagus is a travesty.
4275,0,It is eager to please Kim.
6312,1,Every book that Megan did Brandon read too.
6442,0,You must pick any of the flowers.
8549,1,I had the strangest feeling that I knew you.
4785,1,This is the kind of person who I doubt that under normal circumstances would have anything to do with such a scheme.
6131,0,Donny is likely that left.
6907,1,Sue knows the answer.
4172,1,One of the people was dying of thirst.
7697,1,I sang a song with Mary while you did so with Bill.
219,0,The man arrived on the train was my brother.
1488,0,Which picture is Ann going to send to her teacher of Chairman Mao as soon as she gets home?
2670,1,Nora sent the book to Peter.
5250,1,He kept writing poems.
4874,1,the person whom John gave the book to left.
746,1,We proclaimed John to the public to be a hero.
2779,0,Steve tossed the wall with the ball.
3289,1,In the forest languished an old woman.
179,0,"I don't plan to lock the door, no matter how fancy this hotel."
595,1,The tree dropped some branches.
3296,1,A fire raged all through the mountains.
7567,1,Everyone thinks he is smart.
7308,1,They wonder whether Mary will run.
206,0,"The more articles he reads, the fewer people he thinks that will go into linguistics."
8229,1,I have been flying helicopters for years.
7484,1,He will indeed endorse the treaty.
2835,1,Alison poked the needle into the cloth.
239,1,He ate so much that he got sick.
8063,1,I have eaten already
898,0,I visited every town in every country I had to.
5162,0,It is on Kim on whom Sandy relies.
5198,1,"If you take a dry match and strike it, it lights."
3349,1,A valuable 13th-century manuscript recently vanished from the library.
501,0,John would be liked to win.
4007,0,We caught them ate the bananas.
167,1,"His expectations are lower, the higher the stakes are."
4640,1,John has driven the car.
3069,1,Ellen talked with Helen.
78,0,Bill cried Sue to sleep.
2465,1,A choir sang in the church.
1581,0,Seven more came in after ten soldiers had left.
7759,1,Who was it obvious that Plato loved?
6642,1,The pupils in this maths class gave cakes to Margaret every.
3025,0,We rummaged the drawer for important documents.
5961,1,Heidi thinks that Andy is eating salmon flavored candy bars.
6668,1,The terrier attacked the burglar and savaged the burglar's ankles.
7184,1,"That you must go to the station, Mary should know that you must go to the station."
7511,1,John can't even open an umbrella!
2780,0,Steve tossed at the ball.
5659,1,Cats ate the spider.
5419,0,As much of a man is here.
7022,1,We walked slowly and with great care.
1019,1,Who does he admire?
7746,1,Jason whispered that the phoenix had escaped
2295,1,An oak tree will grow from that acorn.
2628,0,The general banished from the army.
5069,1,I owe my acquittal to you.
2194,1,The sun radiates heat.
8220,1,Jenny swallowed the fly
7409,0,They are readable of the paper.
3464,0,much armchair is needed.
8113,1,The scissors are lost
5283,0,How hard to read the book it was!
1538,1,That the police wanted him worried Johns but it didn't worry the boy who Mary knew.
7893,0,Myself shaved me.
4757,0,Who did Kim work for and Sandy rely on Mary?
574,1,John learned a lesson.
2557,0,Cheryl stood on the table.
4554,0,Ann may spending her vacation in Italy.
4116,1,We made them take the money.
871,0,"Mary claimed that have eaten cabbage, Holly should."
3021,1,I was hunting in the woods.
849,1,I consider Bill intelligent and I consider Sally not.
3357,0,The motorist happened the accident.
3985,0,Is putting the book in the box.
4537,1,"Sandy must have been, too."
3803,1,They wondered what she did yesterday.
8158,0,I inquired could we leave early.
2239,1,Bake for 30 minutes.
4274,0,There hopes to bother Kim that they resigned.
3672,1,A man kicked that ball.
931,1,I think you need to show yourself more than you do anyone else.
4192,1,It is the main street.
314,1,John couldn't visit Sally.
3633,1,"John might pass the exam, and as might Bill."
1060,1,Physicists like yourself are a godsend.
5324,1,I would prefer that he not have finished.
3619,0,It was in the park last night that the policeman met several young students.
7346,1,I gave.
6039,1,Can Fiona eat sauteed candy canes?
3023,1,I searched for treasure in the cave.
3273,0,The sun bloomed the roses.
5123,0,Lee wants to meet who Kim hired.
3206,1,Birds sang in the trees.
231,0,"When Bill smokes, much more does Susan hate him."
7496,0,Sincerity examined a book.
1624,0,Why he knows the answer!
2794,1,Paula hit the stick on the fence.
8419,0,Which the poem did Homer recite?
5801,1,John is afraid of dogs.
2597,0,The wall sprayed with paint.
2852,1,Carol cut herself on the thumb.
3493,1,People now drink less beer.
5358,1,John is taller than 6 feet.
6583,1,I had hoped that it was true for many years that Rosa Luxemburg had actually defected to Iceland.
7072,1,You British and you Americans pamper yourselves.
6883,1,Bill went on Monday to London.
5105,0,It is order one first that you should do first.
81,1,Bill squeezed the puppet through the hole.
3180,1,She always wore purple dresses.
6207,1,What did Jean think was likely to have been stolen?
1367,1,We elected president the boy's guardian's employer.
1774,1,The raise which Scrooge generously gave Tom's father increased his yearly salary by five cents.
3088,1,Ellen warned Helen.
2999,1,Tourists admire paintings.
6308,0,"They want to hire someone who speaks a Balkan language, but I don't know which language."
6071,1,Rory might have been eating the muffins.
2154,0,Terry touched at the cat.
4794,1,John inquired which book he should read.
759,0,We proved conclusively to the authorities Smith to be the thief.
5393,1,She writes more clearly than she speaks.
6605,1,"John hummed, and Mary sang, at equal volumes."
1742,1,"They said that Tom wouldn't pay up, but pay up he did go to the bank and he did."
6171,1,I asked where you found it.
3667,1,The squirrel ran right up the tree.
6507,1,"Almost every cat likes mice, but Felix doesn't."
546,1,The branches knocked against the wall.
150,1,"It is important to be more careful, the more you eat."
8179,0,Medea seemed that has poisoned Jason.
3323,0,Groceries are bulging in the bag.
1405,1,Objection was taken to the length of our skirts.
1673,0,What I know the boy who was wearing is this hat.
5414,0,She speaks too much clearly.
2531,1,They've got it made.
3603,1,The piano played a song.
4323,0,We believed it to try to leave the country.
4896,1,I met the critic whose remarks I wanted to object to.
234,1,So fast did you run that everyone gasped.
5524,1,Caviar is eaten by Jack more than mush.
8215,1,The shield that saved Achilles life.
8361,0,Benjamin said he would give the cloak to Lee and give the cloak he did to Lee.
8091,1,Andrew likes lard on his sandwiches
1501,1,Beans I don't think you'll be able to convince me Harry has ever tasted in his life.
1459,1,It is not true that that Bob was lying was obvious.
8163,1,Has Jenny eaten a cake?
1959,0,Bill understands Mary and himself.
5780,1,I am frightened of tigers and fond of clowns without exception.
7328,1,"The door opens, closes."
3424,1,My family always summers at the seashore.
4037,1,John demanded that she stop phoning him.
3617,1,It was last night that the policeman met several young students in the park.
8411,1,"Gilgamesh wanted to seduce Ishtar, and seduce Ishtar he did ."
3116,0,Cynthia lunched peaches.
6939,0,What she did was own all the land round here.
1355,0,The boy who I watched Bill and was vain.
94,1,The chocolate melted onto the carpet.
7976,0,Who was for Medea to poison awful?
1917,1,It bothers me for her to wear that old fedora.
6554,1,The kennel which Mary made and Fido sleeps in has been stolen.
2595,1,Paint sprayed on the wall.
8449,1,"For Jenny, I intended to be present."
6896,1,Frank gave a piano to Jane Fairfax.
2562,0,The mixture funnels easily.
8275,1,Anson tried to shave himself.
353,1,John often kisses Mary.
5116,1,What I ate is an apple.
3594,0,The students looked the high stairs up from the floor.
6364,1,John kissed even the ugliest woman who came up to him.
5720,1,The latest research on dieting always warns people about the dangers of too much cholesterol.
4149,0,The boys swim.
1021,0,What does who admire?
5688,1,Andy gives freely of his time.
457,1,I haven't met many linguistics students.
1003,1,Every boy named a planet.
4645,1,Pat handed Chris a note.
2082,1,"I threw the ball to Julian, but it fell short of him."
5642,0,The green loved peanut butter cookies.
6157,1,Bill wants John to leave.
2132,1,The farmer loaded apples into the cart.
1,1,One more pseudo generalization and I'm giving up.
2428,1,This book just sells itself.
6043,1,I wanted him to leave.
334,0,Marianne not left.
5515,1,Most helpful advice is unwanted.
1578,0,"After ten soldiers had left, seven more ones came in."
2005,1,I shipped the bicycle from my house at the beach to my house in the mountains.
1467,1,Sam didn't pick those packages up which are to be mailed tomorrow until it had stopped raining.
845,1,"José likes cabbage, and Holly does too."
4286,0,That he is clever is eager to be obvious.
4389,0,He has will seeing his children.
7649,1,for John to hurt himself is stupid.
5981,1,Bill has been dancing.
4307,1,John persuaded Stephen to be more careful.
8532,1,How did Julie say that Jenny left?
5364,1,Enough is going on to keep them confused.
7152,1,They would have been walking for hours.
6782,1,Fanny had just stopped talking when in came Aunt Norris.
8093,0,Ron asked that the potion was ready
3918,0,The problem disappeared the accusation.
5786,1,the book of poems by Robert Burns from Blackwell with a red cover takes a very long time to read.
3787,1,John gave a book to the student.
5629,1,The men are dancing.
5923,1,I feel it is unfortunate that television is so vulgar these days.
7045,1,They asked which students and which teachers would get along together.
1663,1,"Fluffy is sick, which it is certain that no one here realizes."
7003,1,Kim sang and Sandy danced.
6254,1,"To find a new mate, go to a dating service."
6253,1,Jean is reluctant.
3954,1,Ad agencies call young people Generation X-ers.
6617,1,Some accountants were quietly counting in the back office.
7942,1,People like lard.
5341,1,I am more angry than sad.
8070,1,Who did you persuade to go?
1904,1,Fred had a snake behind the car he was sitting in.
829,1,I detest taking a bath.
5242,1,I didn't help him because I have any sympathy for urban guerillas.
1070,0,Each other's houses proved to the women that they had bad taste.
7775,1,I often have eaten muffins.
7438,1,John has carefully studied Russian.
427,1,The kids have all eaten the chocolate.
460,0,The boat sank to collect the insurance.
4446,1,is out since the following is finite.
2641,1,Paula trimmed the bush.
4282,1,Sandy tried to eat oysters.
6971,1,Some gifts get used a dozen or so times a year.
6485,0,At 4 p.m. I saw John lecturing to anyone who was near him.
5695,1,We went through the woods and over the bridge.
5494,1,Hilda is such a scholar.
3216,0,Kelly reeked the onions.
1882,1,There will be a hole in Jack's pocket.
2913,1,Phyllis dyed the dress.
2895,0,I separated the milk of the cream.
419,1,Who do you think that Bill likes?
2265,1,Bill sent Tom a package.
2790,0,Steve pelted acorns to Anna.
2038,1,I sent the package all the way around the world.
6712,1,Henry Crawford loved Fanny but Fanny loved Edmund.
7272,1,Mary cuts the paper easily.
1078,0,The cat that the dog that the rat bit chased died.
4157,0,Fifteen dollars in a week are not much.
7617,0,I had a realization of there.
912,0,"I know which book Mag read, and which book Bob asked why you hadn't."
6999,0,The scene of the movie and that I wrote was in Chicago.
3729,1,These books disappoint me.
6850,0,What place was the book sent by John?
2871,1,Herman mixed the eggs and the cream.
1820,0,Bill would be easy for it to become expensive for you to chat with in Moscow.
711,0,Mary persuaded that he should rest Bill.
5884,1,The psychologist hates phonology.
4205,1,None of his customary excuses suffices Edgar now.
3126,1,Paul yawned.
1275,1,I went to the store and Nike bought some whisky.
5556,0,Some of them made as many as Joan errors.
7028,1,Kim alienated cats and beat his dog.
7406,1,They read the paper.
4113,1,Aloe may have an analgesic effect on inflammation and minor skin irritations.
6517,1,The man that chased Fido returned.
92,1,She coughed herself awake as the leaf landed on her nose.
6784,1,Henry wanted to marry Fanny.
4333,1,Kim may have admitted to let Mary mow the lawn.
4077,1,Tom is insistent that the defendants be truthful.
6367,1,A philosopher is sometimes wrong.
1817,0,John tried Bill to play checkers.
3238,1,Tony broke the cup against the wall.
2745,1,Carmen bought a dress at Bloomingdale 's for $50.
947,1,Rusty talked about himself only after Holly did.
8052,0,Gilgamesh seek may Ishtar
466,0,John was unknown to be the murderer.
5345,0,Mary is more than five feet short.
930,1,"Although Doc might tell it to you, he won't to me."
6464,1,There is every book by Chomsky in this library.
6676,1,Frank bought the piano for Jane.
7626,1,There seems to be a nurse available.
513,0,The house destroyed John.
6334,1,Heidi saw Peter's picture of her.
8140,1,Who drank the poison?
7164,1,This girl in the red coat will eat her breakfast before tomorrow.
133,1,"As John eats more, keep your mouth shut tighter, OK?"
6057,0,Andy promised us to go.
5228,1,"Given my high opinion on his moral character, I was surprised that he stole the watch."
3656,0,John sounded the student.
1618,1,The passengers who had known that the train was not on fire said that those who had thought so had barricaded themselves in the bathrooms.
1268,0,The lute which Henry plays and sings madrigals is warped.
7510,0,John hurt John with John's umbrella when John tried to open it.
3970,1,We have not confirmed whether the flight had been booked.
6053,0,John said Heidi to eat the broccoli.
4070,1,To train his horse would be desirable.
7733,1,Jason was killed by Medea.
4061,0,We hope the availability of such a vaccine in ten years.
598,0,The kettle bubbled water up.
8282,0,Gilgamesh has been not reading the cuneiform tablets.
1269,0,The nurse who polished her trombone and the plumber computed my tax was a blond.
762,1,The grocer ground the coffee beans to a fine powder.
6814,0,Larry hunted the foxes all.
327,1,"Not many books survived the fire, did they?"
6408,0,"Every woman standing under that tree, whoever she may be, is Mary's friend."
2371,1,I admired him for his courage.
8242,1,Benjamin gave the cloak to Lee.
3355,1,In front of them happen.
243,0,"The more you eat, you want the more."
1616,1,"The earth is flat, but will all those who don't believe it please raise their hands?"
4049,0,Tom tried for Bill to ask a question.
290,1,"This problem, the sooner you solve the more easily you'll satisfy the folks up at corporate headquarters."
4989,1,The fact that the scientists used the latest technology to verify was reported at the recent conference.
4614,0,The department has been chosen John for the position.
6261,0,Louis begged Kate to shave himself.
2901,1,I broke those twigs and branches apart.
6185,0,Which cake did you see the man who baked?
6407,0,"Every student in Mary's class, whoever they were, happened to vote Republican."
2251,1,The mouse nibbled at the cheese.
5225,1,I'm surprised he bought a car.
5795,1,I loved the policeman intensely with all my heart.
7751,0,Kiss pigs is my happiest memory
1165,1,I know a man who Tom drives like.
7539,1,Mary appreciates only John and herself.
1763,0,I have John's to grade paper.
5456,1,John isn't any more reliable a fellow than Bill.
7258,0,I prefer for the girl to wins.
3643,1,liked ice cream.
8048,1,Michael left Meg
2217,1,Italy and France touch.
1968,1,I deny that it is certain that Bob has any money.
2789,0,Steve pelted acorns against Anna.
5996,1,Spot did not play with his mouse.
4239,1,The committee hasn't yet made up its mind.
1703,1,He's the happiest that I've ever seen him.
6229,1,I asked Mike if he had seen the Yeti.
3899,1,John deposited some money in the bank on Friday.
932,1,"While Truman doesn't want to visit every city, he does Barcelona."
4952,1,Which celebrity did he mention that he had run into?
2090,1,"I threw Mary the ball, but she was looking at the birds flying overhead and didn't even notice."
3489,1,The bartender gave John some good beers.
8192,1,That Medea murdered Jason didn't surprise anyone.
3400,0,The thief chased down the street.
833,1,I noticed him kissing Mary.
4988,1,The fact that scientists have now established all the genes in the human body is still not widely known.
3606,1,"The tall, handsome man kicked the ball."
6370,1,A pilot must be flying this plane.
8363,1,Who has drunk the poison?
3554,1,He walked right into the wall.
7121,0,You can depend on that he will be on time.
2598,1,Jessica squirted water at me.
2488,0,A cheerful welcome was beamed by Sandra.
4703,1,Frances has had the drapes cleaned.
7563,1,John believes that Bill saw himself.
1956,1,My brother meets few Americans in Vienna.
4564,0,Tagalog is spoke in the Philippines.
1807,0,The socks are ready for it to be planned for you to put on.
5550,1,Mary has more friends than two.
2732,1,The presentation of a plaque was a proud moment.
3806,1,"That John passed surprised her, didn't it?"
3399,1,Jackie chased the thief.
6115,1,It is likely that Patrick left.
4130,0,"After reading the pamphlet, Judy threw them into the garbage can."
8374,1,We wanted to eat cake
482,1,John seemed to be a great linguist.
4914,1,Every essay that she's written and which I've read is on that pile.
3452,0,The equipment we bought last year was more expensive than the one we bought this year.
8100,1,Which girl ate the cake?
5592,0,Toothbrush the is blue.
2551,0,Cheryl stood the shelf with books.
1136,1,She asked a man who was near the window whether it looked like rain.
6451,0,Confiscate any of this liquor.
3251,0,Tony bent Mary in the arm.
1471,0,Which packages is it possible that Sam didn't pick up which are to be mailed tomorrow until it had stopped raining?
1844,0,"I like beer, me."
6927,1,It is the garden that the gardener planted with roses.
8412,1,Harry collapsed.
7417,1,John whispered that Mary left.
7000,1,John sang beautifully.
6381,1,Almost any pilot could be flying this plane.
7227,1,which books about cooking does Henri want to buy?
1987,1,Abernathy admitted that the poison pen letter had been written by my sister and him.
7162,1,This girl in the red coat will put a picture of Bill on your desk after the dinner.
3225,0,The city destroyed.
5221,1,I'm surprised that he ever said anything.
5575,1,She knocked herself on the head with a zucchini.
5006,1,John is eager to please.
3886,0,The senators to be certain that the president is telling a lie.
1324,1,How long did this fit of generosity last and who gave what to whom?
6934,1,They're believing everything you say.
2204,0,Celia brushed.
5739,1,Shannon left quietly every day.
4314,0,It tried to rain.
123,0,"The harder it rains, how much faster a flow that do you see in the river?"
6893,1,Hartfield House is in Surrey.
5140,0,It is Kim on whom Sandy relies on.
8335,0,Those monkey are eating the banana.
4683,1,They look generally on John as selfish.
8120,0,Who did that Plato loved prove to be his undoing.
977,1,Rome destroyed Carthage.
1301,1,"The Ferrari which Pietro, who Sofia adores, bought from me cost him a bundle."
1321,1,Who ate what?
4917,1,the pencil with which he is writing broke.
8183,1,Gilgamesh may seek Ishtar
1972,0,The writers of any of the reports didn't know the answer.
6780,0,Fanny continued talking although in came Aunt Norris.
8396,1,Where all did they go for their holidays?
5185,1,Do you have dry socks? claim.
5057,1,It really bites that we invaded Iraq.
5323,1,"After John comes home, will Sally take a shower?"
5231,1,I want for nobody to hate me.
7145,1,This actress must play in this movie and she will play in this movie.
4018,0,Monkeys are eager leaving the compound.
5783,1,the book of poems with a red cover from Blackwell by Robert Burns takes a very long time to read.
6543,0,"The fact, I put it down to that Kim came."
3984,0,Kim put the book.
4204,1,Neither of these men is worthy to lead Italy.
1432,1,I disliked the boy's playing the piano loudly.
7286,1,My nephew could write letters to his parents with a fountain pen.
4659,0,They said him to be rich.
40,0,They caused him to become angry by making him.
541,0,The maple changed into an oak from a cedar.
848,1,John is leaving but Mary's not.
1353,1,Which Greek authors does he have books by?
8503,1,Anson's hen nibbled his ear.
6672,1,Who did the wealthy young man buy that piano for?
2525,1,It is rumored that he left town.
1091,1,The government prescribes the height of the lettering on the covers of the reports.
3910,1,Kim jogs under the hill.
3733,0,"The book, including all the chapters in the first section, are very interesting."
6095,1,Bradley left.
3784,1,John talked to Bill about the exam.
8015,0,She has kissed she.
2685,1,Nora brought Pamela the book.
2016,0,Felicia sent the box out of the storeroom.
3626,1,What did he look up?
5224,0,I'm sure that I ever met him.
3926,0,Sketch by his students appeared in the magazine.
5496,1,Hilda is such a scholar as you were speaking of just now.
5886,1,Dave was given the margarita mix.
4223,1,Both the workers will wear carnations.
1941,1,No student who ever goes to Europe ever has enough money.
1768,1,Wilt is taller than I believe that Bill is.
1906,1,There was a snake behind the car the time bomb was sitting in.
3264,1,The hair dryer dried the clothes.
4803,1,Lee asked me how fond of chocolates the monkeys are.
1659,0,"Fluffy is sick, which I slapped a boy who wouldn't acknowledge."
1331,1,I want to peruse that contract before filing it away.
4909,1,The president abandoned the people that voted for him.
148,0,"It is important for the more you eat, the more careful you to be."
5859,1,Brezhnev had said for Andropov to leave.
6777,0,"Because never had Sir Thomas been so offended, Mr Yates left."
4871,1,The video which I thought John told us you recommended was really terrific.
1665,0,"Fluffy is sick, as nobody knows."
3602,1,That ball hit a student.
8420,0,Not reading of Shakespeare satisfied me
3241,0,Tony broke herself on the ann.
6512,1,Different teams beat the Red Sox and were beaten by the Giants.
323,1,Aren't I going?
5744,1,That Bill's breath smells of onions bothers Erin.
4650,1,The model resembles Kim in nearly every detail.
3167,1,Sharon fainted.
4735,0,The letter got written by a poet.
8177,1,I want to sing
5286,1,This book I enjoyed.
5166,1,I believe it to be the switch that is defective.
5435,0,She's just enough tall.
3147,1,Gloria dozed.
1825,1,"I said that my father, he was tight as an owl."
1463,0,That Sam didn't pick those packages which are to be mailed tomorrow up is possible.
2213,1,Brenda and Molly chatted.
2059,1,All who come will have a good time.
4861,1,This needs mending.
4300,1,Stephen believed the cat to be out of the bag.
4595,0,Any of the citizens hardly ever say anything.
1140,1,He figured it out.
6745,1,The commuters travelled by army lorry because the bus drivers were on strike.
4570,0,A medal was been given to the mayor by the sewer commissioner.
2054,1,Give a fresh coat of paint to the front door.
3993,1,The student knows the answers.
1262,0,I know two men behind myself.
4949,1,He who laughs last laughs best.
6831,1,Ayala sent the diamond necklace back.
4919,1,a pencil with which to write broke.
104,1,"The angrier Sue gets, the more Fred admires her."
6055,1,Andy promised we would go.
8366,1,Aphrodite may quickly free the animals.
8362,1,Did the magic work?
4958,0,"The knife, that he threw into the sea had a gold handle."
8099,0,The child wail
3669,0,The squirrel ran straight quickly.
2400,1,The letter established his innocence.
1221,0,"The money which I am discussing the claim that the company squandered amounts to $400,000."
6937,0,What she did was know this theory.
6761,0,"Because in came Aunt Norris, Fanny stopped talking."
2202,1,Jill dressed hurriedly.
7992,1,The Paris I used to know is no more
5313,1,"Though I may love her, that won't affect the grade."
8001,1,Evan's every idea was completely insane.
3764,1,John gave the CDs to the boys.
7565,0,Mary believes that Bill saw herself.
4951,1,Who did he believe that he would one day meet?
3008,0,Dorothy needs the skills in her.
4392,1,Mary would solve the problem.
7376,1,even the student left.
6193,1,I asked what John kissed.
6535,0,Who did you wonder whether came?
2108,0,Robin arrived partway at the station.
4195,0,This objection is main.
5219,1,Every child should have a daily glass of milk.
7701,0,Gilgamesh doesn't be in the dungeon
349,0,John seems that is nice.
1802,0,The socks are ready for you to announce that you will put on.
6212,1,Tami is likely to leave New York.
8129,1,Anson danced extremely frantically at Trade.
4772,1,Which books did John put in the box?
4053,0,Joe hoped for Beth to find a solution.
7179,1,Smith loaned and his widow later donated a valuable collection of manuscripts to the library.
7242,1,That the visiting team won the race could surprise them.
5945,1,I ate a basket of apples.
6073,1,The tuna had been being eaten.
6109,1,Jennifer swatted Steve.
5579,0,The Joneses think himself the most wealthy guy on the block.
901,1,Every town in every country I had to I visited.
2796,0,Paula hit the stick into the fence.
221,0,"The later it gets, the more people everyone who likes pays attention to."
4153,0,Five pounds are a lot of money.
8210,1,Which goddess might help us?
1819,0,Bill would be easy for for you to chat with in Moscow to become expensive.
758,1,We proved Smith conclusively to be the thief.
924,0,Sam stood near yesterday every one of the women we'd been discussing.
175,1,John was lots more obnoxious than Fred was.
1712,0,He is the happiest that that he has ever been is believed.
4214,1,The committee was unanimous in their decision.
4302,1,The dentist was believed to have examined Pat.
1603,0,I will if I can work on it.
8036,1,Medea poisoned who?
3520,0,Wash himself.
1835,1,"They spoke to the janitor about that robbery yesterday, the cops."
4696,1,The events have been described well.
8030,1,Owners of a pig love to eat truffles.
3093,0,Ellen warned for Helen to come.
3521,1,Wash me!
8265,0,Jason arrived by Medea.
270,0,You give every senator enough opportunity and he will succumb to corruption.
6179,1,The guy who is wearing the red hat just hit me!
839,1,the enemy's destruction of the city was horrific.
5177,1,Any lawyer could tell you that.
5045,1,I believe it to be obvious that the problem is not easy.
5917,1,Mercedes gave a test to the students in the lecture hall.
999,0,Rich we have impeccable taste.
7659,1,John hopes to sleep.
2838,1,Alison poked the needle through the denim.
1859,1,"Them, they can't stand each other."
5712,1,Every cat always knows the location of her favorite catnip toy.
4985,0,Who did Herb believe the claim that cheated?
3530,1,They have no information.
8441,1,He replied that he was happy.
5566,1,Mary doesn't have as many too many too many as Jane.
3072,0,Ellen talked Helen.
2449,0,There appeared the ship on the horizon.
1622,1,How surprisingly well he dances!
6113,1,I walk.
8078,1,Anson will come to the party.
2020,0,Jake sent the box towards Carson.
2421,1,The butler polished the silver.
7093,0,"John drinks coffee at 11, and Mary, tea at 10:30."
4505,0,John not could leave the town.
222,1,"Whenever Bill smokes, Susan hates him all the more."
5010,0,To please John is ready.
3153,1,Sharon shivered at the thought of the cold sea.
3751,1,The dog fears thunder.
6118,0,It is likely Patrick to leave.
5401,0,He's enough of the coward to pull the trigger.
100,1,"If you eat more, you want correspondingly less."
7854,1,He became fond of peanuts.
7593,1,Mary considers John proud of himself.
5055,1,That we invaded Iraq really creeps me out.
428,1,"In general, he understands what's going on."
3383,1,The horse jumped the stream.
3586,0,She thought it was easy for everyone would fit into the car.
4225,1,Few doctors approve of our remedy.
626,1,Press the pad with the stamp completely.
7433,1,John will enthusiastically have been eating cake.
8085,0,Look after herself!
6009,1,I ate deep fried muffins.
356,1,Who do you think that Mary said that John likes?
3514,0,He washed myself.
2116,1,Interviewing Richard Nixon gave Norman Mailer a book.
4724,1,The beans were grown by the gardener.
2347,1,Melissa searched for a clue in the papers.
742,0,Aunt Mary made the boys all a good mother.
8127,1,The boys should could all go
7932,0,Has not the potion worked
410,1,"With him sick, the team is in trouble."
7245,1,John knows whether she will come back.
8119,1,The very old and extremely wise owl.
85,0,She yelled hoarse.
5306,0,I considered Fred after the party crazy.
3430,1,"The man, a ball kicked."
2103,0,I lent the book most of the way to Tony.
2055,1,"One of the Jewish children is a spunky girl, who gave a black eye to the kid with the German roots before the start of the war."
5650,1,Sincerity is an important quality.
5020,0,The problem is easy to solve the question.
5329,1,He does not finish.
5241,1,I'm glad a linguist likes me.
4773,1,Where did John put the books?
5714,1,The very young child walked from school to the store.
3904,1,John deposited some money in the checking account on Friday and Mary did the same thing on Monday.
1164,0,I know a man who Tom drives as does.
6994,1,I am neither an authority on this subject nor trying to portray myself as one.
1283,1,I went to the store to buy some whisky.
4908,1,This is the book that we had read.
5316,0,"Handsome though they told me that Tom is, I still won't date him."
252,1,"The more that pictures of himself appear in the news, the more embarrassed John becomes."
3151,1,Sharon shivered.
5972,1,Jeff must have eaten the deep fried muffin.
620,0,John fed the baby rice up.
3057,1,"Susan whispered ""Shut up"" at them."
8240,1,Arthur gave the tapestry to Lancelot.
1772,1,Wilt is taller than it is generally believed that Bill is.
509,1,John destroyed the house.
5549,0,Mary has more than just Bill and Pete friends.
2672,0,The book sent to Peter.
3285,1,The soldiers lodged in the schoolhouse.
649,1,The stone knocked the cup apart.
8018,1,It is true that I might be doing something other than going to the party.
1632,1,Bill left when everyone will believe that the police have forced me to confess that I shot Sandra.
6548,1,He was talkative and a bully.
310,1,Which room did John see the man in?
6247,1,Jean wants Robert.
7110,1,"Kim seems to be just surviving, and Terry in dire need of our help."
5563,1,John is shorter than five feet.
5555,1,Some of them made as many as 20 errors.
6305,1,Calvin has dated every girl who Jeff has dated.
5831,1,Peter thinks that Cathy loves him.
7305,1,Mary drank some beer in the barn from 6 to nine.
6257,1,Robert knows that it is essential.
1911,1,The hot potato which there were several hundred people yelling for me to put down gently turned out to have been filled with TNT.
2284,0,People are seething in the square.
628,1,Spray all the paint onto the wall completely.
4375,0,Left Tom the party already?
1212,1,The hat which I believed that Otto was wearing is red.
1489,0,"Who is Ann going to send a picture to her teacher of, as soon as she gets home?"
3831,1,There still remains an issue to be solved.
8429,1,Humans love to eat owners of pigs.
6875,1,These enthusiastic golfers that I met at the nineteenth hole can be good company.
1963,0,The gun and a description of itself lay on the bureau.
964,0,John tries to meet not Mary.
2739,1,Carmen bought a dress.
7392,1,The big student of physics with long hair in the library.
7032,0,Kim beaten his dog and alienates cats.
6296,1,Brandon has been reading more novels than he has short stories.
3263,1,Bill dried the clothes with a hair dryer.
2788,0,Steve pelted at Anna with acorns.
363,1,Mary hired someone.
7191,0,"The red, this girl in the red coat will put a picture of Bill on your desk before tomorrow."
923,1,"I know which woman Holly will discuss a report about, but I don't know which woman you will."
2726,0,Our paycheck contributed.
441,1,Mickey pointed out that Gary had left.
5285,1,How likely to win is he?
6928,1,Roses are certain to be planted in the garden by the gardener.
1531,1,John scratched his arm and Mary did too.
