,label,text
4699,positive,"i have no way of knowing exactly how much is exaggeration , but i've got a creepy feeling that the film is closer to the mark than i want to believe ."
4700,positive,"immersing us in the endlessly inventive , fiercely competitive world of hip-hop djs , the project is sensational and revelatory , even if scratching makes you itch ."
4701,positive,"further proof that the epicenter of cool , beautiful , thought-provoking foreign cinema is smack-dab in the middle of dubya's axis of evil ."
4702,positive,"there's really only one good idea in this movie , but the director runs with it and presents it with an unforgettable visual panache ."
4703,positive,"i can't say that i liked homeboy ; it'd be more accurate to say that i found it intriguing , bizarre , dogma-like in spots - and quite truthful , in its way ."
4704,positive,"the vitality of the actors keeps the intensity of the film high , even as the strafings blend together ."
4705,positive,not since japanese filmmaker akira kurosawa's ran have the savagery of combat and the specter of death been visualized with such operatic grandeur .
4706,positive,we learn a lot about dying coral and see a lot of life on the reef .
4707,positive,"if the first men in black was money , the second is small change . but it still jingles in the pocket . it's fun lite ."
4708,positive,"passable entertainment , but it's the kind of motion picture that won't make much of a splash when it's released , and will not be remembered long afterwards ."
4709,positive,i just loved every minute of this film .
4710,positive,"this is a winning ensemble comedy that shows canadians can put gentle laughs and equally gentle sentiments on the button , just as easily as their counterparts anywhere else in the world ."
4711,positive,"just as moving , uplifting and funny as ever ."
4712,positive,my wife is an actress is an utterly charming french comedy that feels so american in sensibility and style it's virtually its own hollywood remake .
4713,positive,"a tender , witty , captivating film about friendship , love , memory , trust and loyalty ."
4714,positive,"belongs to daniel day-lewis as much as it belongs to martin scorsese ; it's a memorable performance in a big , brassy , disturbing , unusual and highly successful film ."
4715,positive,"an exhilarating futuristic thriller-noir , minority report twists the best of technology around a gripping story , delivering a riveting , pulse intensifying escapist adventure of the first order"
4716,positive,"a psychological thriller with a genuinely spooky premise and an above-average cast , actor bill paxton's directing debut is a creepy slice of gothic rural americana ."
4717,positive,"pumpkin takes an admirable look at the hypocrisy of political correctness , but it does so with such an uneven tone that you never know when humor ends and tragedy begins ."
4718,positive,"if you're hard up for raunchy college humor , this is your ticket right here ."
4719,positive,few films capture so perfectly the hopes and dreams of little boys on baseball fields as well as the grown men who sit in the stands .
4720,positive,"corny , schmaltzy and predictable , but still manages to be kind of heartwarming , nonetheless . it's the perfect kind of film to see when you don't want to use your brain . at all ."
4721,positive,"while it regards 1967 as the key turning point of the 20th century , and returns again and again to images of dissidents in the streets , it's alarmingly current ."
4722,positive,"feature debuter d . j . caruso directs a crack ensemble cast , bringing screenwriter tony gayton's narcotics noir to life ."
4723,positive,"every dance becomes about seduction , where backstabbing and betrayals are celebrated , and sex is currency ."
4724,positive,"harris commands the screen , using his frailty to suggest the ravages of a life of corruption and ruthlessness ."
4725,positive,"director of photography benoit delhomme shot the movie in delicious colors , and the costumes and sets are grand ."
4726,positive,the movie's relatively simple plot and uncomplicated morality play well with the affable cast .
4727,positive,"the film is quiet , threatening and unforgettable ."
4728,positive,"this illuminating documentary transcends our preconceived vision of the holy land and its inhabitants , revealing the human complexities beneath ."
4729,positive,trademark american triteness and simplicity are tossed out the window with the intelligent french drama that deftly explores the difficult relationship between a father and son .
4730,positive,one from the heart .
4731,positive,more concerned with sade's ideas than with his actions . the movie achieves as great an impact by keeping these thoughts hidden as . . . [quills] did by showing them .
4732,positive,"while undisputed isn't exactly a high , it is a gripping , tidy little movie that takes mr . hill higher than he's been in a while ."
4733,positive,the most compelling wiseman epic of recent years .
4734,positive,it's great escapist fun that recreates a place and time that will never happen again .
4735,positive,"liotta put on 30 pounds for the role , and has completely transformed himself from his smooth , goodfellas image ."
4736,positive,a woman's pic directed with resonance by ilya chaiken .
4737,positive," . . . brian de palma is utterly mad : cinema mad , set-piece mad , style mad . it's a beautiful madness ."
4738,positive,generally provides its target audience of youngsters enough stimulating eye and ear candy to make its moral medicine go down .
4739,positive,there are some wonderfully fresh moments that smooth the moral stiffness with human kindness and hopefulness .
4740,positive,"escaping the studio , piccoli is warmly affecting and so is this adroitly minimalist movie ."
4741,positive,very psychoanalytical -- provocatively so -- and also refreshingly literary .
4742,positive,"a gorgeous , witty , seductive movie ."
4743,positive,"on the heels of the ring comes a similarly morose and humorless horror movie that , although flawed , is to be commended for its straight-ahead approach to creepiness ."
4744,positive,"with rabbit-proof fence , noyce has tailored an epic tale into a lean , economical movie ."
4745,positive,[a]n utterly charming and hilarious film that reminded me of the best of the disney comedies from the 60s .
4746,positive,"birthday girl is an amusing joy ride , with some surprisingly violent moments ."
4747,positive,"more romantic , more emotional and ultimately more satisfying than the teary-eyed original ."
4748,positive,"writer-director's mehta's effort has tons of charm and the whimsy is in the mixture , the intoxicating masala , of cultures and film genres ."
4749,positive,"it gets onto the screen just about as much of the novella as one could reasonably expect , and is engrossing and moving in its own right ."
4750,positive,the terrific and bewilderingly underrated campbell scott gives a star performance that is nothing short of mesmerizing .
4751,positive,cool ? this movie is a snow emergency .
4752,positive,like mike isn't interested in recycling old cliches . it wants to tweak them with a taste of tangy new humor .
4753,positive,"smith is careful not to make fun of these curious owners of architectural oddities . instead , he shows them the respect they are due ."
4754,positive,a mess when it comes to the characters and writing . . . but works its way underneath the skin like few movies have in recent memory .
4755,positive,"drops you into a dizzying , volatile , pressure-cooker of a situation that quickly snowballs out of control , while focusing on the what much more than the why ."
4756,positive,zhang . . . has done an amazing job of getting realistic performances from his mainly nonprofessional cast .
4757,positive,a solid examination of the male midlife crisis .
4758,positive,my big fat greek wedding uses stereotypes in a delightful blend of sweet romance and lovingly dished out humor .
4759,positive,"the sort of film that makes me miss hitchcock , but also feel optimistic that there's hope for popular cinema yet ."
4760,positive,"first-time writer-director serry shows a remarkable gift for storytelling with this moving , effective little film ."
4761,positive,'de niro . . . is a veritable source of sincere passion that this hollywood contrivance orbits around . '
4762,positive,"the whole is quite entertaining , but despite its virtues , there is an unsettled feeling to the film ."
4763,positive,"hardly a masterpiece , but it introduces viewers to a good charitable enterprise and some interesting real people ."
4764,positive,"based on a devilishly witty script by heather mcgowan and niels mueller , the film gets great laughs , but never at the expense of its characters"
4765,positive,"exciting and direct , with ghost imagery that shows just enough to keep us on our toes ."
4766,positive,"whether writer-director anne fontaine's film is a ghost story , an account of a nervous breakdown , a trip down memory lane , all three or none of the above , it is as seductive as it is haunting ."
4767,positive,"what the film lacks in general focus it makes up for in compassion , as corcuera manages to find the seeds of hope in the form of collective action ."
4768,positive,"another one of those estrogen overdose movies like "" divine secrets of the ya ya sisterhood , "" except that the writing , acting and character development are a lot better ."
4769,positive,"viewers of "" the ring "" are more likely to remember the haunting images than the plot holes ."
4770,positive,a delightful coming-of-age story .
4771,positive,"one of those energetic surprises , an original that pleases almost everyone who sees it ."
4772,positive,an exquisitely crafted and acted tale .
4773,positive,a taut psychological thriller that doesn't waste a moment of its two-hour running time .
4774,positive,"despite its title , punch-drunk love is never heavy-handed . the jabs it employs are short , carefully placed and dead-center ."
4775,positive,there's a wickedly subversive bent to the best parts of birthday girl .
4776,positive,likely to expertly drum up repressed teenage memories in any viewer .
4777,positive,the movie understands like few others how the depth and breadth of emotional intimacy give the physical act all of its meaning and most of its pleasure .
4778,positive,what distinguishes time of favor from countless other thrillers is its underlying concern with the consequences of words and with the complicated emotions fueling terrorist acts .
4779,positive,"the movie occasionally threatens to become didactic , but it's too grounded in the reality of its characters to go over the edge . a touch of humor or an unexpected plot twist always pulls it back ."
4780,positive,"filmmakers who can deftly change moods are treasures and even marvels . so , too , is this comedy about mild culture clashing in today's new delhi ."
4781,positive,if steven soderbergh's 'solaris' is a failure it is a glorious failure .
4782,positive," "" mostly martha "" is a bright , light modern day family parable that wears its heart on its sleeve for all to see ."
4783,positive,"it's a scattershot affair , but when it hits its mark it's brilliant ."
4784,positive,"a pleasant enough romance with intellectual underpinnings , the kind of movie that entertains even as it turns maddeningly predictable ."
4785,positive,"featuring a dangerously seductive performance from the great daniel auteuil , "" sade "" covers the same period as kaufmann's "" quills "" with more unsettlingly realistic results ."
4786,positive,"a spellbinding african film about the modern condition of rootlessness , a state experienced by millions around the globe ."
4787,positive,"a moody , multi-dimensional love story and sci-fi mystery , solaris is a thought-provoking , haunting film that allows the seeds of the imagination to germinate ."
4788,positive,"a very well-made , funny and entertaining picture ."
4789,positive,a giggle-inducing comedy with snappy dialogue and winning performances by an unlikely team of oscar-winners : susan sarandon and goldie hawn .
4790,positive,"oscar wilde's masterpiece , the importance of being earnest , may be the best play of the 19th century . it's so good that its relentless , polished wit can withstand not only inept school productions , but even oliver parker's movie adaptation ."
4791,positive,the movie does a good job of laying out some of the major issues that we encounter as we journey through life .
4792,positive,the next generation of mob movie . part low rent godfather . part three stooges .
4793,positive,a thinly veiled look at different aspects of chinese life clashing with each other .
4794,positive,light years/ several warp speeds/ levels and levels of dilithium crystals better than the pitiful insurrection . which isn't to say that it's the equal of some of its predecessors .
4795,positive,if this story must be told and retold -- and indeed it must -- then the grey zone is to be lauded for finding a new and ingenious angle .
4796,positive,"a gripping movie , played with performances that are all understated and touching ."
4797,positive,"not the kind of film that will appeal to a mainstream american audience , but there is a certain charm about the film that makes it a suitable entry into the fest circuit ."
4798,positive,"about a manga-like heroine who fights back at her abusers , it's energetic and satisfying if not deep and psychological ."
4799,positive,"this is human comedy at its most amusing , interesting and confirming ."
4800,positive,"majidi is an unconventional storyteller , capable of finding beauty in the most depressing places ."
4801,positive,richard gere and diane lane put in fine performances as does french actor oliver martinez .
4802,positive,the minor figures surrounding [bobby] . . . form a gritty urban mosaic .
4803,positive,"this is wild surreal stuff , but brilliant and the camera just kind of sits there and lets you look at this and its like you're going from one room to the next and none of them have any relation to the other ."
4804,positive,"it's a demented kitsch mess ( although the smeary digital video does match the muddled narrative ) , but it's savvy about celebrity and has more guts and energy than much of what will open this year ."
4805,positive,"there is nothing outstanding about this film , but it is good enough and will likely be appreciated most by sailors and folks who know their way around a submarine ."
4806,positive,"all-in-all , the film is an enjoyable and frankly told tale of a people who live among us , but not necessarily with us ."
4807,positive,"a welcome relief from baseball movies that try too hard to be mythic , this one is a sweet and modest and ultimately winning story ."
4808,positive,"a crisp psychological drama [and] a fascinating little thriller that would have been perfect for an old "" twilight zone "" episode ."
4809,positive,it has more than a few moments that are insightful enough to be fondly remembered in the endlessly challenging maze of moviegoing .
4810,positive,"opening with some contrived banter , cliches and some loose ends , the screenplay only comes into its own in the second half ."
4811,positive,"an uncluttered , resonant gem that relays its universal points without lectures or confrontations ."
4812,positive,"a smart , steamy mix of road movie , coming-of-age story and political satire ."
4813,positive,the modern-day royals have nothing on these guys when it comes to scandals . it's only in fairy tales that princesses that are married for political reason live happily ever after .
4814,positive,"a terrific b movie -- in fact , the best in recent memory ."
4815,positive,i walked away from this new version of e . t . just as i hoped i would -- with moist eyes .
4816,positive,"for devotees of french cinema , safe conduct is so rich with period minutiae it's like dying and going to celluloid heaven ."
4817,positive,what's really so appealing about the characters is their resemblance to everyday children .
4818,positive,an absurdist spider web .
4819,positive,"if you're as happy listening to movies as you are watching them , and the slow parade of human frailty fascinates you , then you're at the right film ."
4820,positive,"this version moves beyond the original's nostalgia for the communal film experiences of yesteryear to a deeper realization of cinema's inability to stand in for true , lived experience ."
4821,positive,"some movies blend together as they become distant memories . mention "" solaris "" five years from now and i'm sure those who saw it will have an opinion to share ."
4822,positive,allen's funniest and most likeable movie in years .
4823,positive,this comic gem is as delightful as it is derivative .
4824,positive,"more timely than its director could ever have dreamed , this quietly lyrical tale probes the ambiguous welcome extended by iran to the afghani refugees who streamed across its borders , desperate for work and food ."
4825,positive,"the leaping story line , shaped by director peter kosminsky into sharp slivers and cutting impressions , shows all the signs of rich detail condensed into a few evocative images and striking character traits ."
4826,positive,"the production has been made with an enormous amount of affection , so we believe these characters love each other ."
4827,positive,certainly the performances are worthwhile .
4828,positive,"'no es la mejor cinta de la serie , ni la mejor con brosnan a la cabeza , pero de que entretiene ni duda cabe . '"
4829,positive,"winds up being both revelatory and narcissistic , achieving some honest insight into relationships that most high-concept films candy-coat with pat storylines , precious circumstances and beautiful stars ."
4830,positive,watching these eccentrics is both inspiring and pure joy .
4831,positive,steven spielberg brings us another masterpiece
4832,positive,allen shows he can outgag any of those young whippersnappers making moving pictures today .
4833,positive,"a good film with a solid pedigree both in front of and , more specifically , behind the camera ."
4834,positive,"by no means a slam-dunk and sure to ultimately disappoint the action fans who will be moved to the edge of their seats by the dynamic first act , it still comes off as a touching , transcendent love story ."
4835,positive,i encourage young and old alike to go see this unique and entertaining twist on the classic whale's tale -- you won't be sorry !
4836,positive,high crimes steals so freely from other movies and combines enough disparate types of films that it can't help but engage an audience .
4837,positive,if you're a fan of the series you'll love it and probably want to see it twice . i will be .
4838,positive,"it celebrates the group's playful spark of nonconformity , glancing vividly back at what hibiscus grandly called his 'angels of light . '"
4839,positive,"the story . . . is inspiring , ironic , and revelatory of just how ridiculous and money-oriented the record industry really is . it is also a testament to the integrity and vision of the band ."
4840,positive,"laced with liberal doses of dark humor , gorgeous exterior photography , and a stable-full of solid performances , no such thing is a fascinating little tale ."
4841,positive,"huppert's show to steal and she makes a meal of it , channeling kathy baker's creepy turn as the repressed mother on boston public just as much as 8 women's augustine ."
4842,positive,"one of the best silly horror movies of recent memory , with some real shocks in store for unwary viewers ."
4843,positive,the work of a filmmaker who has secrets buried at the heart of his story and knows how to take time revealing them . strange occurrences build in the mind of the viewer and take on extreme urgency .
4844,positive,"has a certain ghoulish fascination , and generates a fair amount of b-movie excitement ."
4845,positive,familiar but utterly delightful .
4846,positive,"the film aims to be funny , uplifting and moving , sometimes all at once . the extent to which it succeeds is impressive ."
4847,positive,"while not for every taste , this often very funny collegiate gross-out comedy goes a long way toward restoring the luster of the national lampoon film franchise , too long reduced to direct-to-video irrelevancy ."
4848,positive,"in addition to hoffman's powerful acting clinic , this is that rare drama that offers a thoughtful and rewarding glimpse into the sort of heartache everyone has felt , or will feel someday ."
4849,positive,"from the opening strains of the average white band's "" pick up the pieces "" , you can feel the love ."
4850,positive,stevens' vibrant creative instincts are the difference between this and countless other flicks about guys and dolls .
4851,positive,that it'll probably be the best and most mature comedy of the 2002 summer season speaks more of the season than the picture
4852,positive,meyjes' provocative film might be called an example of the haphazardness of evil .
4853,positive,tian emphasizes the isolation of these characters by confining color to liyan's backyard .
4854,positive,"too damn weird to pass up , and for the blacklight crowd , way cheaper ( and better ) than pink floyd tickets ."
4855,positive,"it is most remarkable not because of its epic scope , but because of the startling intimacy it achieves despite that breadth ."
4856,positive,"it's not a great monster movie . but if you've paid a matinee price and bought a big tub of popcorn , there's guilty fun to be had here . chomp chomp !"
4857,positive,"others , more attuned to the anarchist maxim that 'the urge to destroy is also a creative urge' , or more willing to see with their own eyes , will find morrison's iconoclastic uses of technology to be liberating ."
4858,positive,"miller tells this very compelling tale with little fuss or noise , expertly plucking tension from quiet ."
4859,positive,time out is existential drama without any of the pretension associated with the term .
4860,positive,writer/director alexander payne ( election ) and his co-writer jim taylor brilliantly employ their quirky and fearless ability to look american angst in the eye and end up laughing .
4861,positive,a movie that at its best doesn't just make the most out of its characters' flaws but insists on the virtue of imperfection .
4862,positive,"it's tough to watch , but it's a fantastic movie ."
4863,positive,the best animated feature to hit theaters since beauty and the beast 11 years ago .
4864,positive,what saves this deeply affecting film from being merely a collection of wrenching cases is corcuera's attention to detail .
4865,positive,funny and touching .
4866,positive,"a solid , spooky entertainment worthy of the price of a ticket ."
4867,positive,"by turns fanciful , grisly and engagingly quixotic ."
4868,positive," . . . very funny , very enjoyable . . ."
4869,positive,"moonlight mile gives itself the freedom to feel contradictory things . it is sentimental but feels free to offend , is analytical and then surrenders to the illogic of its characters , is about grief and yet permits laughter ."
4870,positive,"the real triumphs in igby come from philippe , who makes oliver far more interesting than the character's lines would suggest , and sarandon , who couldn't be better as a cruel but weirdly likable wasp matron ."
4871,positive,"if you're willing to have fun with it , you won't feel cheated by the high infidelity of unfaithful ."
4872,positive,hoffman's performance is authentic to the core of his being .
4873,positive,told just proficiently enough to trounce its overly comfortable trappings .
4874,positive,"an enthralling aesthetic experience , one that's steeped in mystery and a ravishing , baroque beauty ."
4875,positive,the quirky drama touches the heart and the funnybone thanks to the energetic and always surprising performance by rachel griffiths .
4876,positive,a captivating coming-of-age story that may also be the first narrative film to be truly informed by the wireless age .
4877,positive,a no-holds-barred cinematic treat .
4878,positive,you'd have to be a most hard-hearted person not to be moved by this drama .
4879,positive,allen's underestimated charm delivers more goodies than lumps of coal .
4880,positive,"measured against practically any like-themed film other than its oscar-sweeping franchise predecessor the silence of the lambs , red dragon rates as an exceptional thriller ."
4881,positive,an exhilarating serving of movie fluff .
4882,positive,"maelstrom is strange and compelling , engrossing and different , a moral tale with a twisted sense of humor ."
4883,positive,it makes you believe the cast and crew thoroughly enjoyed themselves and believed in their small-budget film .
4884,positive,"dark and disturbing , yet compelling to watch ."
4885,positive,"too often , son of the bride becomes an exercise in trying to predict when a preordained "" big moment "" will occur and not "" if . """
4886,positive,"the picture uses humor and a heartfelt conviction to tell a story about discovering your destination in life , but also acknowledging the places , and the people , from whence you came ."
4887,positive,a solid piece of journalistic work that draws a picture of a man for whom political expedience became a deadly foreign policy .
4888,positive,a terrific insider look at the star-making machinery of tinseltown .
4889,positive,it's a diverting enough hour-and-a-half for the family audience .
4890,positive,a party-hearty teen flick that scalds like acid .
4891,positive,the film offers an intriguing what-if premise .
4892,positive,the pianist is the film roman polanski may have been born to make .
4893,positive,this version does justice both to stevenson and to the sci-fi genre .
4894,positive,"despite the film's shortcomings , the stories are quietly moving ."
4895,positive,"those who love cinema paradiso will find the new scenes interesting , but few will find the movie improved ."
4896,positive,"if you come from a family that eats , meddles , argues , laughs , kibbitzes and fights together , then go see this delightful comedy ."
4897,positive,"the reason to see "" sade "" lay with the chemistry and complex relationship between the marquis ( auteil ) and emilie ( le besco ) ."
4898,positive," . . . best seen as speculative history , as much an exploration of the paranoid impulse as a creative sequel to the warren report ."
4899,positive,"it has its faults , but it is a kind , unapologetic , sweetheart of a movie , and mandy moore leaves a positive impression ."
4900,positive,"the saigon of 1952 is an uneasy mix of sensual delights and simmering violence , and the quiet american brings us right into the center of that world ."
4901,positive,"flawed , but worth seeing for ambrose's performance ."
4902,positive,"with dirty deeds , david caesar has stepped into the mainstream of filmmaking with an assurance worthy of international acclaim and with every cinematic tool well under his control -- driven by a natural sense for what works on screen ."
4903,positive,the humor and humanity of monsoon wedding are in perfect balance .
4904,positive,"lookin' for sin , american-style ? try hell house , which documents the cautionary christian spook-a-rama of the same name ."
4905,positive,a compelling motion picture that illustrates an american tragedy .
4906,positive,"as comedic spotlights go , notorious c . h . o . hits all the verbal marks it should ."
4907,positive,"frida isn't that much different from many a hollywood romance . what sets it apart is the vision that taymor , the avant garde director of broadway's the lion king and the film titus , brings ."
4908,positive,"stevens has a flair for dialogue comedy , the film operates nicely off the element of surprise , and the large cast is solid ."
4909,positive,"extremely well acted by the four primary actors , this is a seriously intended movie that is not easily forgotten ."
4910,positive,the film exudes the urbane sweetness that woody allen seems to have bitterly forsaken .
4911,positive,"k-19 : the widowmaker is derivative , overlong , and bombastic -- yet surprisingly entertaining ."
4912,positive,"it's good , hard-edged stuff , violent and a bit exploitative but also nicely done , morally alert and street-smart ."
4913,positive,"cineasts will revel in those visual in-jokes , as in the film's verbal pokes at everything from the likes of miramax chief harvey weinstein's bluff personal style to the stylistic rigors of denmark's dogma movement ."
4914,positive,it's a rare window on an artistic collaboration .
4915,positive," . . . begins with promise , but runs aground after being snared in its own tangled plot ."
4916,positive," . . . creates a visceral sense of its characters' lives and conflicted emotions that carries it far above . . . what could have been a melodramatic , lifetime channel-style anthology ."
4917,positive,"a sensitive , moving , brilliantly constructed work ."
4918,positive,an edgy thriller that delivers a surprising punch .
4919,positive,a reasonably entertaining sequel to 1994's surprise family hit that may strain adult credibility .
4920,positive,[reno] delivers a monologue that manages to incorporate both the horror and the absurdity of the situation in a well-balanced fashion .
4921,positive,there is truth here
4922,positive,"a confident , richly acted , emotionally devastating piece of work and 2002's first great film"
4923,positive,the casting of von sydow . . . is itself intacto's luckiest stroke .
4924,positive,"no , it's not as single-minded as john carpenter's original , but it's sure a lot smarter and more unnerving than the sequels ."
4925,positive,this movie got me grinning . there's a part of us that cannot help be entertained by the sight of someone getting away with something .
4926,positive,"this english-language version . . . does full honor to miyazaki's teeming and often unsettling landscape , and to the conflicted complexity of his characters ."
4927,positive,"not everyone will welcome or accept the trials of henry kissinger as faithful portraiture , but few can argue that the debate it joins is a necessary and timely one ."
4928,positive,"like the original , this version is raised a few notches above kiddie fantasy pablum by allen's astringent wit ."
4929,positive,"despite its hawaiian setting , the science-fiction trimmings and some moments of rowdy slapstick , the basic plot of "" lilo "" could have been pulled from a tear-stained vintage shirley temple script ."
4930,positive,"filled with honest performances and exceptional detail , baran is a gentle film with dramatic punch , a haunting ode to humanity ."
4931,positive,one-of-a-kind near-masterpiece .
4932,positive,"[haynes'] homage to such films as "" all that heaven allows "" and "" imitation of life "" transcends them . simply put , "" far from heaven "" is a masterpiece ."
4933,positive,"although fairly involving as far as it goes , the film doesn't end up having much that is fresh to say about growing up catholic or , really , anything ."
4934,positive,proves mainly that south korean filmmakers can make undemanding action movies with all the alacrity of their hollywood counterparts .
4935,positive,a very funny romantic comedy about two skittish new york middle-agers who stumble into a relationship and then struggle furiously with their fears and foibles .
4936,positive,top-notch action powers this romantic drama .
4937,positive,"beresford nicely mixes in as much humor as pathos to take us on his sentimental journey of the heart . it really is a shame that more won't get an opportunity to embrace small , sweet 'evelyn . '"
4938,positive,"a gently funny , sweetly adventurous film that makes you feel genuinely good , that is to say , entirely unconned by false sentiment or sharp , overmanipulative hollywood practices ."
4939,positive,"would be an unendurable viewing experience for this ultra-provincial new yorker if 26-year-old reese witherspoon were not on hand to inject her pure fantasy character , melanie carmichael , with a massive infusion of old-fashioned hollywood magic ."
4940,positive,"visually fascinating . . . an often intense character study about fathers and sons , loyalty and duty ."
4941,positive,a lyrical metaphor for cultural and personal self-discovery and a picaresque view of a little-remembered world .
4942,positive,schütte's dramatic snapshot of the artist three days before his death offers an interesting bit of speculation as to the issues brecht faced as his life drew to a close .
4943,positive,"a slick , engrossing melodrama ."
4944,positive,"while some will object to the idea of a vietnam picture with such a rah-rah , patriotic tone , soldiers ultimately achieves its main strategic objective : dramatizing the human cost of the conflict that came to define a generation ."
4945,positive,"even if you don't know the band or the album's songs by heart , you will enjoy seeing how both evolve , and you will also learn a good deal about the state of the music business in the 21st century ."
4946,positive,"films about loss , grief and recovery are pretty valuable these days . seen in that light , moonlight mile should strike a nerve in many ."
4947,positive,it is definitely worth seeing .
4948,positive,an impeccable study in perversity .
4949,positive,"far from heaven is a dazzling conceptual feat , but more than that , it's a work of enthralling drama ."
4950,positive,"a movie that both thrills the eye and , in its over-the-top way , touches the heart ."
4951,positive,"the result is more depressing than liberating , but it's never boring ."
4952,positive,a story about intelligent high school students that deals with first love sweetly but also seriously . it is also beautifully acted .
4953,positive,"same song , second verse , coulda been better , but it coulda been worse ."
4954,positive,"it's a technically superb film , shining with all the usual spielberg flair , expertly utilizing the talents of his top-notch creative team ."
4955,positive,i liked this film a lot . . .
4956,positive, . . . there is enough originality in 'life' to distance it from the pack of paint-by-number romantic comedies that so often end up on cinema screens .
4957,positive,a solid and refined piece of moviemaking imbued with passion and attitude .
4958,positive,"nettelbeck has crafted an engaging fantasy of flavours and emotions , one part romance novel , one part recipe book ."
4959,positive,"with or without the sex , a wonderful tale of love and destiny , told well by a master storyteller"
4960,positive,"on the surface a silly comedy , scotland , pa would be forgettable if it weren't such a clever adaptation of the bard's tragic play ."
4961,positive,"a fine film , but it would be a lot better if it stuck to betty fisher and left out the other stories ."
4962,positive,"a first-class road movie that proves you can run away from home , but your ego and all your problems go with you ."
4963,positive,"you might want to take a reality check before you pay the full ticket price to see "" simone , "" and consider a dvd rental instead ."
4964,positive,well cast and well directed - a powerful drama with enough sardonic wit to keep it from being maudlin .
4965,positive,a backstage must-see for true fans of comedy .
4966,positive,"the film sounds like the stuff of lurid melodrama , but what makes it interesting as a character study is the fact that the story is told from paul's perspective ."
4967,positive,"below may not mark mr . twohy's emergence into the mainstream , but his promise remains undiminished ."
4968,positive,there's no reason to miss interview with the assassin
4969,positive,happily stays close to the ground in a spare and simple manner and doesn't pummel us with phony imagery or music .
4970,positive,its sheer dynamism is infectious .
4971,positive,"for his first attempt at film noir , spielberg presents a fascinating but flawed look at the near future ."
4972,positive,lightweight but appealing .
4973,positive,it somehow managed to make its way past my crappola radar and find a small place in my heart
4974,positive,"perhaps it's cliche to call the film 'refreshing , ' but it is . 'drumline' shows a level of young , black manhood that is funny , touching , smart and complicated ."
4975,positive,"it does give a taste of the burning man ethos , an appealing blend of counter-cultural idealism and hedonistic creativity ."
4976,positive,the limited sets and small confined and dark spaces also are homages to a classic low-budget film noir movie .
4977,positive,"[a] wonderfully loopy tale of love , longing , and voting ."
4978,positive,"the fascination comes in the power of the huston performance , which seems so larger than life and yet so fragile , and in the way the ivan character accepts the news of his illness so quickly but still finds himself unable to react ."
4979,positive,predictable storyline and by-the-book scripting is all but washed away by sumptuous ocean visuals and the cinematic stylings of director john stockwell .
4980,positive,"whenever you think you've figured out late marriage , it throws you for a loop ."
4981,positive,the pianist is polanski's best film .
4982,positive,"it is a testament of quiet endurance , of common concern , of reconciled survival ."
4983,positive,"this orange has some juice , but it's far from fresh-squeezed ."
4984,positive,highly engaging .
4985,positive,"high crimes knows the mistakes that bad movies make and is determined not to make them , and maybe that is nobility of a sort ."
4986,positive,cusack's just brilliant in this .
4987,positive,"jae-eun jeong's take care of my cat brings a beguiling freshness to a coming-of-age story with such a buoyant , expressive flow of images that it emerges as another key contribution to the flowering of the south korean cinema ."
4988,positive,"the overall fabric is hypnotic , and mr . mattei fosters moments of spontaneous intimacy ."
4989,positive,"evokes a palpable sense of disconnection , made all the more poignant by the incessant use of cell phones ."
4990,positive,malcolm mcdowell is cool . paul bettany is cool . paul bettany playing malcolm mcdowell ? cool .
4991,positive, . . . a trashy little bit of fluff stuffed with enjoyable performances and a bewildering sense of self-importance
4992,positive,"an inventive , absorbing movie that's as hard to classify as it is hard to resist ."
4993,positive," ( caine ) proves once again he hasn't lost his touch , bringing off a superb performance in an admittedly middling film ."
4994,positive,"bogdanovich puts history in perspective and , via kirsten dunst's remarkable performance , he showcases davies as a young woman of great charm , generosity and diplomacy ."
4995,positive,"this breezy caper movie becomes a soulful , incisive meditation on the way we were , and the way we are ."
4996,positive,a captivating new film .
4997,positive,those who aren't put off by the film's austerity will find it more than capable of rewarding them .
4998,positive,"it's a clear-eyed portrait of an intensely lived time , filled with nervous energy , moral ambiguity and great uncertainties ."
4999,positive,reveals how important our special talents can be when put in service of of others . it also shows how deeply felt emotions can draw people together across the walls that might otherwise separate them .
5000,positive,"a sharp , amusing study of the cult of celebrity ."
5001,positive,the sentimental cliches mar an otherwise excellent film . a powerful performance from mel gibson and a brutal 90-minute battle sequence that does everything but issue you a dog-tag and an m-16 .
5002,positive,"a graceful , moving tribute to the courage of new york's finest and a nicely understated expression of the grief shared by the nation at their sacrifice ."
5003,positive,"if you're looking for something new and hoping for something entertaining , you're in luck ."
5004,positive,"a hugely rewarding experience that's every bit as enlightening , insightful and entertaining as grant's two best films -- four weddings and a funeral and bridget jones's diary ."
5005,positive,a rip-roaring comedy action fest that'll put hairs on your chest .
5006,positive,"if there's no art here , it's still a good yarn -- which is nothing to sneeze at these days ."
5007,positive,"simultaneously heart-breaking and very funny , the last kiss is really all about performances ."
5008,positive,"there is a subversive element to this disney cartoon , providing unexpected fizzability ."
5009,positive,"an unforgettable look at morality , family , and social expectation through the prism of that omnibus tradition called marriage ."
5010,positive,"an enjoyable , if occasionally flawed , experiment ."
5011,positive,miyazaki is one of world cinema's most wondrously gifted artists and storytellers .
